%eval_id             x1             x2         obj_fn 
    1132    0.836519803   0.6956593907  0.02841169027 
    1133   0.8350164136     0.69716278  0.02722038715 
    1134   0.8370209328     0.69716278  0.02774640466 
    1135   0.8350164136   0.6991672992  0.02758626346 
    1136   0.8330118945     0.69716278   0.0289438554 
    1137   0.8350164136   0.6951582609  0.02765813024 
    1138    0.836519803     0.69716278  0.02740312787 
    1139   0.8350164136   0.6986661694  0.02741945507 
    1140   0.8335130242     0.69716278  0.02830298137 
    1141   0.8350164136   0.6956593907  0.02747335515 
    1142   0.8361439556     0.69716278  0.02723844501 
    1143   0.8350164136   0.6982903221  0.02732730972 
    1144   0.8338888716     0.69716278  0.02791407994 
    1145   0.8350164136    0.696035238  0.02736773478 
    1146   0.8358620701     0.69716278  0.02716704678 
    1147   0.8369896121     0.69716278  0.02772080396 
    1148   0.8358620701   0.6982903221  0.02695532839 
    1149   0.8373654595   0.6982903221  0.02728554521 
    1150   0.8358620701   0.6997937114  0.02706856863 
    1151   0.8343586808   0.6982903221  0.02789325946 
    1152   0.8358620701   0.6967869327  0.02729412407 
    1153   0.8369896121   0.6982903221  0.02708372924 
    1154   0.8358620701   0.6994178641  0.02699788021 
    1155   0.8347345281   0.6982903221  0.02754026048 
    1156   0.8358620701     0.69716278  0.02716704678 
    1157   0.8367077266   0.6982903221  0.02698459676 
    1158   0.8358620701   0.6991359786  0.02696340442 
    1159   0.8350164136   0.6982903221  0.02732730972 
    1160   0.8358620701   0.6974446655  0.02709027935 
    1161   0.8364963125   0.6982903221  0.02693959615 
    1162    0.837341969   0.6982903221  0.02727059828 
    1163   0.8364963125   0.6991359786  0.02676827789 
    1164   0.8376238545   0.6991359786   0.0269799337 
    1165   0.8364963125   0.7002635206  0.02676233997 
    1166   0.8379997019   0.7002635206  0.02663612857 
    1167    0.840004221   0.7002635206  0.02845402411 
    1168   0.8379997019   0.7022680398  0.02624415681 
    1169   0.8406723941   0.7022680398  0.02737626111 
    1170   0.8379997019    0.704940732  0.02697160244 
    1171   0.8353270097   0.7022680398  0.02913933876 
    1172   0.8379997019   0.6995953476  0.02694536791 
    1173    0.840004221   0.7022680398  0.02671357584 
    1174   0.8379997019   0.7042725589  0.02665580446 
    1175   0.8359951827   0.7022680398  0.02804008379 
    1176   0.8379997019   0.7002635206  0.02663612857 
    1177   0.8395030912   0.7022680398  0.02638295862 
    1178   0.8379997019   0.7037714291  0.02647755323 
    1179   0.8364963125   0.7022680398  0.02737961134 
    1180   0.8379997019   0.7007646504  0.02646279631 
    1181   0.8391272439   0.7022680398  0.02622842278 
    1182   0.8406306333   0.7022680398  0.02732740494 
    1183   0.8391272439   0.7037714291  0.02589322799 
    1184    0.841131763   0.7037714291  0.02663131227 
    1185   0.8391272439   0.7057759483  0.02614946858 
    1186   0.8371227247   0.7037714291  0.02742719141 
    1187   0.8391272439     0.70176691   0.0264406068 
    1188   0.8406306333   0.7037714291  0.02623289926 
    1189   0.8391272439   0.7052748185  0.02601006911 
    1190   0.8376238545   0.7037714291  0.02683158276 
    1191   0.8391272439   0.7022680398  0.02622842278 
    1192   0.8402547859   0.7037714291  0.02602779214 
    1193   0.8391272439   0.7048989711  0.02593848046 
    1194   0.8379997019   0.7037714291  0.02647755323 
    1195   0.8391272439   0.7026438871  0.02610224572 
    1196   0.8399729004   0.7037714291   0.0259265973 
    1197   0.8391272439   0.7046170856  0.02590332951 
    1198   0.8382815874   0.7037714291  0.02626423388 
    1199   0.8391272439   0.7029257726  0.02602615345 
    1200   0.8397614863   0.7037714291  0.02588027818 
    1201   0.8406071428   0.7037714291   0.0262177285 
    1202   0.8397614863   0.7046170856  0.02571028491 
    1203   0.8408890283   0.7046170856  0.02592998911 
    1204   0.8397614863   0.7057446277  0.02570611363 
    1205   0.8412648756   0.7057446277  0.02558965757 
    1206   0.8432693948   0.7057446277  0.02743598974 
    1207   0.8412648756   0.7077491468  0.02519689058 
    1208   0.8439375678   0.7077491468  0.02636384151 
    1209   0.8412648756    0.710421839  0.02592327589 
    1210   0.8385921834   0.7077491468  0.02808856538 
    1211   0.8412648756   0.7050764546  0.02589916199 
    1212   0.8432693948   0.7077491468  0.02568949832 
    1213   0.8412648756    0.709753666    0.025607743 
    1214   0.8392603565   0.7077491468   0.0269872573 
    1215   0.8412648756   0.7057446277  0.02558965757 
    1216    0.842768265   0.7077491468   0.0253514278 
    1217   0.8412648756   0.7092525362  0.02542969057 
    1218   0.8397614863   0.7077491468   0.0263265257 
    1219   0.8412648756   0.7062457574   0.0254161265 
    1220   0.8423924177   0.7077491468  0.02519202703 
    1221    0.843895807   0.7077491468  0.02631419909 
    1222   0.8423924177   0.7092525362  0.02485402185 
    1223   0.8443969368   0.7092525362  0.02562130266 
    1224   0.8423924177   0.7112570553  0.02510651525 
    1225   0.8403878985   0.7092525362  0.02637645271 
    1226   0.8423924177    0.707248017  0.02540514785 
    1227    0.843895807   0.7092525362  0.02521393107 
    1228   0.8423924177   0.7107559255  0.02496805258 
    1229   0.8408890283   0.7092525362  0.02578207465 
    1230   0.8423924177   0.7077491468  0.02519202703 
    1231   0.8435199597   0.7092525362  0.02500283151 
    1232   0.8423924177   0.7103800782  0.02489716653 
    1233   0.8412648756   0.7092525362  0.02542969057 
    1234   0.8423924177   0.7081249941  0.02506514737 
    1235   0.8432380742   0.7092525362  0.02489755071 
    1236   0.8423924177   0.7100981927  0.02486254253 
    1237   0.8415467612   0.7092525362    0.025218012 
    1238   0.8423924177   0.7084068797  0.02498852816 
    1239   0.8430266601   0.7092525362  0.02484839671 
    1240   0.8438723166   0.7092525362  0.02519836754 
    1241   0.8430266601   0.7100981927  0.02467612208 
    1242   0.8441542021   0.7100981927  0.02491197518 
    1243   0.8430266601   0.7112257347    0.024668909 
    1244   0.8445300494   0.7112257347  0.02457301617 
    1245   0.8465345686   0.7112257347  0.02646228546 
    1246   0.8445300494   0.7132302539  0.02417090559 
    1247   0.8472027416   0.7132302539  0.02539205998 
    1248   0.8445300494   0.7159029461  0.02488483277 
    1249   0.8418573572   0.7132302539  0.02703989919 
    1250   0.8445300494   0.7105575617  0.02488563513 
    1251   0.8465345686   0.7132302539  0.02470120253 
    1252   0.8445300494    0.715234773  0.02457241441 
    1253   0.8425255303   0.7132302539  0.02594131438 
    1254   0.8445300494   0.7112257347  0.02457301617 
    1255   0.8460334388   0.7132302539  0.02435204396 
    1256   0.8445300494   0.7147336432  0.02439669789 
    1257   0.8430266601   0.7132302539   0.0252839134 
    1258   0.8445300494   0.7117268645  0.02439714921 
    1259   0.8456575914   0.7132302539  0.02418505639 
    1260   0.8445300494   0.7143577959  0.02429787145 
    1261   0.8434025074   0.7132302539  0.02488471176 
    1262   0.8445300494   0.7121027118  0.02429820994 
    1263   0.8453757059   0.7132302539  0.02411311379 
    1264    0.846503248   0.7132302539  0.02467514014 
    1265   0.8453757059   0.7143577959  0.02391781014 
    1266   0.8468790953   0.7143577959  0.02425621426 
    1267   0.8453757059   0.7158611852  0.02405293669 
    1268   0.8438723166   0.7143577959  0.02487640878 
    1269   0.8453757059   0.7128544065   0.0242347195 
    1270    0.846503248   0.7143577959  0.02404964208 
    1271   0.8453757059   0.7154853379  0.02397677669 
    1272   0.8442481639   0.7143577959    0.024515542 
    1273   0.8453757059   0.7132302539  0.02411311379 
    1274   0.8462213625   0.7143577959  0.02394812839 
    1275   0.8453757059   0.7152034524  0.02393819722 
    1276   0.8445300494   0.7143577959  0.02429787145 
    1277   0.8453757059   0.7135121394  0.02404045005 
    1278   0.8460099483   0.7143577959  0.02390200863 
    1279   0.8468556048   0.7143577959  0.02424091711 
    1280   0.8460099483   0.7152034524  0.02374096036 
    1281   0.8471374903   0.7152034524  0.02396156296 
    1282   0.8460099483   0.7163309944  0.02374871576 
    1283   0.8448824063   0.7152034524  0.02425112813 
    1284   0.8460099483   0.7140759104  0.02398747516 
    1285   0.8468556048   0.7152034524  0.02383774338 
    1286   0.8460099483   0.7160491089  0.02372293908 
    1287   0.8471374903   0.7160491089  0.02362065398 
    1288   0.8486408797   0.7160491089  0.02462539338 
    1289   0.8471374903   0.7175524983  0.02336774662 
    1290   0.8491420095   0.7175524983  0.02397590181 
    1291   0.8471374903   0.7195570174  0.02373370378 
    1292   0.8451329712   0.7175524983   0.0250746185 
    1293   0.8471374903   0.7155479791  0.02380540886 
    1294   0.8486408797   0.7175524983  0.02360593329 
    1295   0.8471374903   0.7190558876  0.02356687517 
    1296    0.845634101   0.7175524983  0.02443176188 
    1297   0.8471374903   0.7160491089  0.02362065398 
    1298   0.8482650324   0.7175524983  0.02342392726 
    1299   0.8471374903   0.7186800403  0.02347471467 
    1300   0.8460099483   0.7175524983  0.02404405431 
    1301   0.8471374903   0.7164249563  0.02351504877 
    1302   0.8479831469   0.7175524983  0.02334105189 
    1303   0.8491106889   0.7175524983  0.02394851248 
    1304   0.8479831469   0.7186800403  0.02312475594 
    1305   0.8494865362   0.7186800403  0.02352298109 
    1306   0.8479831469   0.7201834297  0.02323189276 
    1307   0.8464797575   0.7186800403  0.02403160127 
    1308   0.8479831469   0.7171766509  0.02346965503 
    1309   0.8491106889   0.7186800403  0.02330069614 
    1310   0.8479831469   0.7198075823  0.02316273019 
    1311   0.8468556048   0.7186800403  0.02368291764 
    1312   0.8479831469   0.7175524983  0.02334105189 
    1313   0.8488288034   0.7186800403  0.02318772945 
    1314   0.8479831469   0.7195256968   0.0231293988 
    1315   0.8471374903   0.7186800403  0.02347471467 
    1316   0.8479831469   0.7178343838  0.02326314007 
    1317   0.8486173893   0.7186800403  0.02313320635 
    1318   0.8479831469   0.7193142827   0.0231148293 
    1319   0.8488288034   0.7193142827  0.02299578538 
    1320   0.8499563454   0.7193142827  0.02348124549 
    1321   0.8488288034   0.7204418247  0.02285320009 
    1322   0.8503321927   0.7204418247  0.02308847241 
    1323   0.8488288034   0.7219452141  0.02305861778 
    1324    0.847325414   0.7204418247  0.02392529729 
    1325   0.8488288034   0.7189384354  0.02309981831 
    1326   0.8499563454   0.7204418247  0.02290670975 
    1327   0.8488288034   0.7215693667  0.02296488499 
    1328   0.8477012614   0.7204418247  0.02353508553 
    1329   0.8488288034   0.7193142827  0.02299578538 
    1330   0.8496744599   0.7204418247   0.0228242293 
    1331   0.8508020019   0.7204418247  0.02343120281 
    1332   0.8496744599   0.7215693667  0.02261200513 
    1333   0.8511778493   0.7215693667  0.02300908195 
    1334   0.8496744599   0.7230727561  0.02272457099 
    1335   0.8481710705   0.7215693667  0.02352517413 
    1336   0.8496744599   0.7200659774  0.02295147518 
    1337   0.8508020019   0.7215693667  0.02278659814 
    1338   0.8496744599   0.7226969088  0.02265405116 
    1339   0.8485469179   0.7215693667  0.02317442514 
    1340   0.8496744599   0.7204418247   0.0228242293 
    1341   0.8505201164   0.7215693667  0.02267369501 
    1342   0.8496744599   0.7224150233  0.02261970182 
    1343   0.8488288034   0.7215693667  0.02296488499 
    1344   0.8496744599   0.7207237102  0.02274733542 
    1345   0.8503087023   0.7215693667  0.02261933917 
    1346   0.8496744599   0.7222036091  0.02260436886 
    1347   0.8505201164   0.7222036091  0.02248367847 
    1348   0.8516476584   0.7222036091  0.02296949475 
    1349   0.8505201164   0.7233311511  0.02234451987 
    1350   0.8520235058   0.7233311511  0.02257976918 
    1351   0.8505201164   0.7248345405   0.0225545065 
    1352   0.8490167271   0.7233311511  0.02342182318 
    1353   0.8505201164   0.7218277618  0.02258656915 
    1354   0.8516476584   0.7233311511  0.02239752561 
    1355   0.8505201164   0.7244586932  0.02245963148 
    1356   0.8493925744   0.7233311511  0.02302982474 
    1357   0.8505201164   0.7222036091  0.02248367847 
    1358   0.8513657729   0.7233311511  0.02231489749 
    1359    0.852493315   0.7233311511  0.02292355751 
    1360   0.8513657729   0.7244586932  0.02210545494 
    1361   0.8528691623   0.7244586932  0.02250428352 
    1362   0.8513657729   0.7259620825  0.02222172964 
    1363   0.8498623836   0.7244586932  0.02302206307 
    1364   0.8513657729   0.7229553038  0.02244121616 
    1365    0.852493315   0.7244586932  0.02228087437 
    1366   0.8513657729   0.7255862352   0.0221502826 
    1367   0.8502382309   0.7244586932  0.02266996841 
    1368   0.8513657729   0.7233311511  0.02231489749 
    1369   0.8522114294   0.7244586932  0.02216749058 
    1370   0.8513657729   0.7253043497  0.02211523786 
    1371   0.8505201164   0.7244586932  0.02245963148 
    1372   0.8513657729   0.7236130367  0.02223869902 
    1373   0.8520000153   0.7244586932  0.02211289419 
    1374   0.8513657729   0.7250929356  0.02209938335 
    1375   0.8522114294   0.7250929356  0.02197867585 
    1376   0.8533389715   0.7250929356  0.02246702845 
    1377   0.8522114294   0.7262204776  0.02184165381 
    1378   0.8537148188   0.7262204776  0.02207978891 
    1379   0.8522114294   0.7277238669  0.02205448917 
    1380   0.8507080401   0.7262204776  0.02292126995 
    1381   0.8522114294   0.7247170882  0.02208085435 
    1382   0.8533389715   0.7262204776  0.02189633576 
    1383   0.8522114294   0.7273480196  0.02195890196 
    1384   0.8510838874   0.7262204776  0.02252820668 
    1385   0.8522114294   0.7250929356  0.02197867585 
    1386    0.853057086   0.7262204776  0.02181301413 
    1387    0.854184628   0.7262204776  0.02242554735 
    1388    0.853057086   0.7273480196  0.02160506306 
    1389   0.8545604753   0.7273480196  0.02200856091 
    1390    0.853057086    0.728851409  0.02172332639 
    1391   0.8515536966   0.7273480196  0.02252220828 
    1392    0.853057086   0.7258446302  0.02193883564 
    1393    0.854184628   0.7273480196  0.02178349559 
    1394    0.853057086   0.7284755616  0.02165138219 
    1395   0.8519295439   0.7273480196    0.022169492 
    1396    0.853057086   0.7262204776  0.02181301413 
    1397   0.8539027425   0.7273480196  0.02166908365 
    1398    0.853057086   0.7281936761  0.02161596457 
    1399   0.8522114294   0.7273480196  0.02195890196 
    1400    0.853057086   0.7265023631  0.02173718853 
    1401   0.8536913284   0.7273480196  0.02161383645 
    1402    0.853057086    0.727982262  0.02159983041 
    1403   0.8539027425    0.727982262  0.02148074502 
    1404   0.8550302845    0.727982262  0.02197382717 
    1405   0.8539027425    0.729109804  0.02134456937 
    1406   0.8554061318    0.729109804  0.02158851652 
    1407   0.8539027425   0.7306131934  0.02155853327 
    1408   0.8523993531    0.729109804   0.0224235876 
    1409   0.8539027425   0.7276064147  0.02158264139 
    1410   0.8550302845    0.729109804  0.02140312078 
    1411   0.8539027425    0.730237346  0.02146266393 
    1412   0.8527752005    0.729109804  0.02203018574 
    1413   0.8539027425    0.727982262  0.02148074502 
    1414    0.854748399    0.729109804   0.0213185565 
    1415    0.855875941    0.729109804  0.02193716272 
    1416    0.854748399    0.730237346  0.02111080676 
    1417   0.8562517884    0.730237346  0.02152190887 
    1418    0.854748399   0.7317407354  0.02122933852 
    1419   0.8532450096    0.730237346  0.02202556962 
    1420    0.854748399   0.7287339567  0.02144431091 
    1421    0.855875941    0.730237346  0.02129445217 
    1422    0.854748399   0.7313648881  0.02115732721 
    1423    0.853620857    0.730237346  0.02167296013 
    1424    0.854748399    0.729109804   0.0213185565 
    1425   0.8555940555    0.730237346  0.02117846132 
    1426    0.854748399   0.7310830026  0.02112185927 
    1427   0.8539027425    0.730237346  0.02146266393 
    1428    0.854748399   0.7293916895  0.02124278123 
    1429   0.8553826414    0.730237346   0.0211221506 
    1430    0.854748399   0.7308715884  0.02110568736 
    1431   0.8555940555   0.7308715884  0.02098987308 
    1432   0.8567215975   0.7308715884  0.02148989112 
    1433   0.8555940555   0.7319991304  0.02085325368 
    1434   0.8570974449   0.7319991304   0.0211059566 
    1435   0.8555940555   0.7335025198  0.02106662592 
    1436   0.8540906662   0.7319991304  0.02192874581 
    1437   0.8555940555   0.7304957411  0.02109191737 
    1438   0.8567215975   0.7319991304  0.02091788088 
    1439   0.8555940555   0.7331266725  0.02097090449 
    1440   0.8544665135   0.7319991304  0.02153573595 
    1441   0.8555940555   0.7308715884  0.02098987308 
    1442    0.856439712   0.7319991304  0.02083152155 
    1443   0.8575672541   0.7319991304  0.02145841363 
    1444    0.856439712   0.7331266725  0.02062268298 
    1445   0.8579431014   0.7331266725  0.02104434179 
    1446    0.856439712   0.7346300618  0.02073976298 
    1447   0.8549363227   0.7331266725  0.02153212655 
    1448    0.856439712   0.7316232831   0.0209576389 
    1449   0.8575672541   0.7331266725  0.02081375416 
    1450    0.856439712   0.7342542145  0.02066811461 
    1451     0.85531217   0.7331266725  0.02118035664 
    1452    0.856439712   0.7319991304  0.02083152155 
    1453   0.8572853686   0.7331266725  0.02069563036 
    1454    0.856439712    0.733972329  0.02063291887 
    1455   0.8555940555   0.7331266725  0.02097090449 
    1456    0.856439712    0.732281016  0.02075547408 
    1457   0.8570739544   0.7331266725  0.02063784094 
    1458    0.856439712   0.7337609149  0.02061695112 
    1459   0.8572853686   0.7337609149   0.0205060668 
    1460   0.8584129106   0.7337609149  0.02101524015 
    1461   0.8572853686   0.7348884569   0.0203677135 
    1462   0.8587887579   0.7348884569  0.02063213334 
    1463   0.8572853686   0.7363918462  0.02057877386 
    1464   0.8557819792   0.7348884569  0.02143673387 
    1465   0.8572853686   0.7333850675  0.02060868905 
    1466   0.8584129106   0.7348884569   0.0204406359 
    1467   0.8572853686   0.7360159989   0.0204836304 
    1468   0.8561578265   0.7348884569  0.02104485096 
    1469   0.8572853686   0.7337609149   0.0205060668 
    1470   0.8581310251   0.7348884569  0.02035192585 
    1471   0.8592585671   0.7348884569  0.02098932977 
    1472   0.8581310251   0.7360159989   0.0201407083 
    1473   0.8596344144   0.7360159989  0.02057589372 
    1474   0.8581310251   0.7375193883  0.02025461633 
    1475   0.8566276357   0.7360159989   0.0210418782 
    1476   0.8581310251   0.7345126095  0.02047883619 
    1477   0.8592585671   0.7360159989  0.02034143122 
    1478   0.8581310251   0.7371435409  0.02018376095 
    1479    0.857003483   0.7360159989    0.020691685 
    1480   0.8581310251   0.7348884569  0.02035192585 
    1481   0.8589766816   0.7360159989  0.02022061716 
    1482   0.8581310251   0.7368616554  0.02014915996 
    1483   0.8572853686   0.7360159989   0.0204836304 
    1484   0.8581310251   0.7351703424  0.02027528364 
    1485   0.8587652675   0.7360159989  0.02016093142 
    1486   0.8581310251   0.7366502413  0.02013363827 
    1487   0.8589766816   0.7366502413  0.02002935256 
    1488   0.8601042236   0.7366502413  0.02054991374 
    1489   0.8589766816   0.7377777833  0.01988797521 
    1490   0.8604800709   0.7377777833  0.02016709061 
    1491   0.8589766816   0.7392811727   0.0200950035 
    1492   0.8574732922   0.7377777833  0.02094756071 
    1493   0.8589766816    0.736274394  0.02013298283 
    1494   0.8601042236   0.7377777833  0.01997142534 
    1495   0.8589766816   0.7389053253  0.02000086806 
    1496   0.8578491396   0.7377777833  0.02055754408 
    1497   0.8589766816   0.7366502413  0.02002935256 
    1498   0.8598223381   0.7377777833  0.01987980562 
    1499   0.8609498801   0.7377777833  0.02052996043 
    1500   0.8598223381   0.7389053253  0.01966491894 
    1501   0.8613257275   0.7389053253   0.0201166183 
    1502   0.8598223381   0.7404087147  0.01977393479 
    1503   0.8583189487   0.7389053253  0.02055484333 
    1504   0.8598223381    0.737401936    0.020007939 
    1505   0.8609498801   0.7389053253  0.01987753265 
    1506   0.8598223381   0.7400328674  0.01970430246 
    1507   0.8586947961   0.7389053253  0.02020696834 
    1508   0.8598223381   0.7377777833  0.01987980562 
    1509   0.8606679946   0.7389053253  0.01975346774 
    1510   0.8598223381   0.7397509819  0.01967061875 
    1511   0.8589766816   0.7389053253  0.02000086806 
    1512   0.8598223381   0.7380596688  0.01980224612 
    1513   0.8604565805   0.7389053253   0.0196914656 
    1514   0.8598223381   0.7395395677  0.01965578501 
    1515   0.8606679946   0.7395395677   0.0195597764 
    1516   0.8617955366   0.7395395677  0.02009397101 
    1517   0.8606679946   0.7406671097  0.01941408484 
    1518    0.862171384   0.7406671097  0.01971089188 
    1519   0.8606679946   0.7421704991  0.01961536086 
    1520   0.8591646053   0.7406671097  0.02046125491 
    1521   0.8606679946   0.7391637204  0.01966484474 
    1522   0.8617955366   0.7406671097   0.0195103083 
    1523   0.8606679946   0.7417946518  0.01952266349 
    1524   0.8595404526   0.7406671097  0.02007384825 
    1525   0.8606679946   0.7395395677   0.0195597764 
    1526   0.8615136511   0.7406671097  0.01941521669 
    1527   0.8606679946   0.7415127663  0.01947168099 
    1528   0.8598223381   0.7406671097  0.01983819552 
    1529   0.8606679946   0.7398214532  0.01949951568 
    1530    0.861302237   0.7406671097  0.01937499892 
    1531   0.8621478935   0.7406671097  0.01969588279 
    1532    0.861302237   0.7415127663   0.0192478789 
    1533    0.862429779   0.7415127663  0.01944192655 
    1534    0.861302237   0.7426403083  0.01930087198 
    1535    0.860174695   0.7415127663  0.01981105427 
    1536    0.861302237   0.7403852242  0.01944915603 
    1537   0.8621478935   0.7415127663  0.01932226289 
    1538    0.861302237   0.7423584228  0.01926378588 
    1539   0.8604565805   0.7415127663  0.01959943279 
    1540    0.861302237   0.7406671097  0.01937499892 
    1541   0.8619364794   0.7415127663  0.01926366684 
    1542    0.861302237   0.7421470087  0.01924640036 
    1543   0.8621478935   0.7421470087  0.01913590943 
    1544   0.8632754355   0.7421470087  0.01965303792 
    1545   0.8621478935   0.7432745507  0.01900326299 
    1546   0.8636512829   0.7432745507  0.01927688235 
    1547   0.8621478935     0.74477794  0.01922193249 
    1548   0.8606445042   0.7432745507  0.02007817847 
    1549   0.8621478935   0.7417711613   0.0192366294 
    1550   0.8632754355   0.7432745507  0.01908166774 
    1551   0.8621478935   0.7444020927  0.01912488675 
    1552   0.8610203515   0.7432745507  0.01968340883 
    1553   0.8621478935   0.7421470087  0.01913590943 
    1554     0.86299355   0.7432745507  0.01899079018 
    1555   0.8641210921   0.7432745507  0.01964005547 
    1556     0.86299355   0.7444020927  0.01878342489 
    1557   0.8644969394   0.7444020927  0.01923302092 
    1558     0.86299355   0.7459054821  0.01890246927 
    1559   0.8614901607   0.7444020927  0.01968530111 
    1560     0.86299355   0.7428987033  0.01911641644 
    1561   0.8641210921   0.7444020927  0.01899353639 
    1562     0.86299355   0.7455296347  0.01883032981 
    1563    0.861866008   0.7444020927  0.01933351629 
    1564     0.86299355   0.7432745507  0.01899079018 
    1565   0.8638392066   0.7444020927  0.01886957709 
    1566     0.86299355   0.7452477492  0.01879476575 
    1567   0.8621478935   0.7444020927  0.01912488675 
    1568     0.86299355   0.7435564362  0.01891511103 
    1569   0.8636277924   0.7444020927  0.01880788171 
    1570     0.86299355   0.7450363351  0.01877852175 
    1571   0.8638392066   0.7450363351  0.01867943618 
    1572   0.8649667486   0.7450363351  0.01921438342 
    1573   0.8638392066   0.7461638771  0.01854005649 
    1574   0.8653425959   0.7461638771  0.01883695156 
    1575   0.8638392066   0.7476672665  0.01874974834 
    1576   0.8623358172   0.7461638771  0.01959700156 
    1577   0.8638392066   0.7446604877  0.01878240056 
    1578   0.8649667486   0.7461638771   0.0186354199 
    1579   0.8638392066   0.7472914191  0.01865494701 
    1580   0.8627116645   0.7461638771  0.01920622791 
    1581   0.8638392066   0.7450363351  0.01867943618 
    1582   0.8646848631   0.7461638771  0.01854002259 
    1583   0.8638392066   0.7470095336  0.01860238655 
    1584     0.86299355   0.7461638771  0.01896845366 
    1585   0.8638392066   0.7453182206  0.01862075343 
    1586   0.8644734489   0.7461638771  0.01849980343 
    1587   0.8653191055   0.7461638771  0.01882186511 
    1588   0.8644734489   0.7470095336  0.01837673697 
    1589    0.865600991   0.7470095336  0.01857184057 
    1590   0.8644734489   0.7481370757  0.01843513479 
    1591   0.8633459069   0.7470095336  0.01894441049 
    1592   0.8644734489   0.7458819916  0.01857260936 
    1593   0.8653191055   0.7470095336  0.01845139163 
    1594   0.8644734489   0.7478551901   0.0183966975 
    1595   0.8636277924   0.7470095336  0.01873114436 
    1596   0.8644734489   0.7461638771  0.01849980343 
    1597   0.8651076913   0.7470095336  0.01839243477 
    1598   0.8644734489    0.747643776  0.01837829859 
    1599   0.8638392066   0.7470095336  0.01860238655 
    1600   0.8644734489   0.7463752912  0.01845562804 
    1601   0.8649491307   0.7470095336  0.01836585505 
    1602   0.8655833731   0.7470095336  0.01856291086 
    1603   0.8649491307    0.747643776  0.01826306416 
    1604   0.8657947873    0.747643776  0.01839396048 
    1605   0.8649491307   0.7484894325  0.01825115824 
    1606   0.8660766728   0.7484894325   0.0181912562 
    1607   0.8675800621   0.7484894325  0.01930385783 
    1608   0.8660766728   0.7499928219  0.01793637882 
    1609   0.8680811919   0.7499928219  0.01867858595 
    1610   0.8660766728    0.751997341  0.01829970929 
    1611   0.8640721536   0.7499928219  0.01961350904 
    1612   0.8660766728   0.7479883027  0.01837666775 
    1613   0.8675800621   0.7499928219  0.01826530534 
    1614   0.8660766728   0.7514962113  0.01813353735 
    1615   0.8645732834   0.7499928219  0.01896832877 
    1616   0.8660766728   0.7484894325   0.0181912562 
    1617   0.8672042148   0.7499928219  0.01805510516 
    1618   0.8660766728   0.7511203639  0.01804186935 
    1619   0.8649491307   0.7499928219  0.01858314524 
    1620   0.8660766728   0.7488652799  0.01808515849 
    1621   0.8669223293   0.7499928219  0.01795349564 
    1622   0.8660766728   0.7508384784  0.01799165889 
    1623   0.8652310162   0.7499928219   0.0183498516 
    1624   0.8660766728   0.7491471654  0.01802412574 
    1625   0.8667109151   0.7499928219   0.0179087799 
    1626   0.8675565717   0.7499928219  0.01824966419 
    1627   0.8667109151   0.7508384784  0.01777818343 
    1628   0.8678384572   0.7508384784  0.01799802631 
    1629   0.8667109151   0.7519660204  0.01782654122 
    1630   0.8655833731   0.7508384784  0.01832507993 
    1631   0.8667109151   0.7497109364  0.01798409584 
    1632   0.8675565717   0.7508384784  0.01787102066 
    1633   0.8667109151   0.7516841349  0.01779061394 
    1634   0.8658652586   0.7508384784  0.01811663702 
    1635   0.8667109151   0.7499928219   0.0179087799 
    1636   0.8673451575   0.7508384784  0.01780730903 
    1637   0.8667109151   0.7514727208  0.01777409753 
    1638   0.8675565717   0.7514727208  0.01768089947 
    1639   0.8686841137   0.7514727208   0.0182294255 
    1640   0.8675565717   0.7526002628  0.01754155485 
    1641    0.869059961   0.7526002628  0.01785549128 
    1642   0.8675565717   0.7541036522  0.01775129344 
    1643   0.8660531823   0.7526002628  0.01859309604 
    1644   0.8675565717   0.7510968735  0.01778385217 
    1645   0.8686841137   0.7526002628   0.0176486066 
    1646   0.8675565717   0.7537278048  0.01765648042 
    1647   0.8664290296   0.7526002628    0.018202584 
    1648   0.8675565717   0.7514727208  0.01768089947 
    1649   0.8684022282   0.7526002628  0.01754967281 
    1650   0.8675565717   0.7534459193   0.0176039112 
    1651   0.8667109151   0.7526002628  0.01796548232 
    1652   0.8675565717   0.7517546063  0.01762222549 
    1653   0.8681908141   0.7526002628  0.01750707019 
    1654   0.8690364706   0.7526002628   0.0178400489 
    1655   0.8681908141   0.7534459193   0.0173832325 
    1656   0.8693183561   0.7534459193  0.01759229442 
    1657   0.8681908141   0.7545734614    0.017440602 
    1658    0.867063272   0.7534459193  0.01794350097 
    1659   0.8681908141   0.7523183773  0.01758013319 
    1660   0.8690364706   0.7534459193  0.01746774083 
    1661   0.8681908141   0.7542915759  0.01740242179 
    1662   0.8673451575   0.7534459193  0.01773147243 
    1663   0.8681908141   0.7526002628  0.01750707019 
    1664   0.8688250564   0.7534459193  0.01740597467 
    1665   0.8681908141   0.7540801617  0.01738421569 
    1666   0.8675565717   0.7534459193   0.0176039112 
    1667   0.8681908141    0.752811677  0.01746270198 
    1668   0.8686664958   0.7534459193  0.01737743934 
    1669   0.8693007382   0.7534459193  0.01758309615 
    1670   0.8686664958   0.7540801617  0.01727362142 
    1671   0.8695121524   0.7540801617  0.01741564975 
    1672   0.8686664958   0.7549258182  0.01726034613 
    1673   0.8697940379   0.7549258182  0.01721468972 
