%eval_id interface              w              t              L              p              E              X              Y           mass         stress   displacement 
1032         NO_ID            1.2              1              4            600       23000000             50            100     1.66666667     70833.3333 0.000981858886 
1033         NO_ID            0.8            1.2              4            600       23000000             50            100     1.33333333     91145.8333  0.00121191572 
1034         NO_ID              1            1.2              4            600       23000000             50            100     1.66666667     66666.6667 0.000793709336 
1035         NO_ID            1.2            1.2              4            600       23000000             50            100              2     52083.3333 0.000600125598 
1036         NO_ID            0.8            0.8              5            600       23000000             50            100     1.11111111      175781.25  0.00593385906 
1037         NO_ID              1            0.8              5            600       23000000             50            100     1.38888889         131250  0.00445801792 
1038         NO_ID            1.2            0.8              5            600       23000000             50            100     1.66666667     104166.667  0.00362458188 
1039         NO_ID            0.8              1              5            600       23000000             50            100     1.38888889         121875  0.00344835946 
1040         NO_ID              1              1              5            600       23000000             50            100     1.73611111          90000  0.00243050867 
1041         NO_ID            1.2              1              5            600       23000000             50            100     2.08333333     70833.3333  0.00191769314 
1042         NO_ID            0.8            1.2              5            600       23000000             50            100     1.66666667     91145.8333  0.00236702289 
1043         NO_ID              1            1.2              5            600       23000000             50            100     2.08333333     66666.6667  0.00155021355 
1044         NO_ID            1.2            1.2              5            600       23000000             50            100            2.5     52083.3333  0.00117212031 
1045         NO_ID            0.8            0.8              6            600       23000000             50            100     1.33333333      175781.25   0.0102537085 
1046         NO_ID              1            0.8              6            600       23000000             50            100     1.66666667         131250  0.00770345496 
1047         NO_ID            1.2            0.8              6            600       23000000             50            100              2     104166.667  0.00626327748 
1048         NO_ID            0.8              1              6            600       23000000             50            100     1.66666667         121875  0.00595876515 
1049         NO_ID              1              1              6            600       23000000             50            100     2.08333333          90000  0.00419991898 
1050         NO_ID            1.2              1              6            600       23000000             50            100            2.5     70833.3333  0.00331377374 
1051         NO_ID            0.8            1.2              6            600       23000000             50            100              2     91145.8333  0.00409021555 
1052         NO_ID              1            1.2              6            600       23000000             50            100            2.5     66666.6667  0.00267876901 
1053         NO_ID            1.2            1.2              6            600       23000000             50            100              3     52083.3333  0.00202542389 
1054         NO_ID            0.8            0.8              4            400       29000000             50            100    0.592592593      175781.25  0.00240955601 
1055         NO_ID              1            0.8              4            400       29000000             50            100    0.740740741         131250  0.00181026272 
1056         NO_ID            1.2            0.8              4            400       29000000             50            100    0.888888889     104166.667  0.00147183021 
1057         NO_ID            0.8              1              4            400       29000000             50            100    0.740740741         121875  0.00140027176 
1058         NO_ID              1              1              4            400       29000000             50            100    0.925925926          90000 0.000986954142 
1059         NO_ID            1.2              1              4            400       29000000             50            100     1.11111111     70833.3333 0.000778715668 
1060         NO_ID            0.8            1.2              4            400       29000000             50            100    0.888888889     91145.8333 0.000961174535 
1061         NO_ID              1            1.2              4            400       29000000             50            100     1.11111111     66666.6667 0.000629493611 
1062         NO_ID            1.2            1.2              4            400       29000000             50            100     1.33333333     52083.3333 0.000475961681 
1063         NO_ID            0.8            0.8              5            400       29000000             50            100    0.740740741      175781.25  0.00470616408 
1064         NO_ID              1            0.8              5            400       29000000             50            100    0.925925926         131250  0.00353566938 
1065         NO_ID            1.2            0.8              5            400       29000000             50            100     1.11111111     104166.667  0.00287466839 
1066         NO_ID            0.8              1              5            400       29000000             50            100    0.925925926         121875  0.00273490578 
1067         NO_ID              1              1              5            400       29000000             50            100     1.15740741          90000  0.00192764481 
1068         NO_ID            1.2              1              5            400       29000000             50            100     1.38888889     70833.3333  0.00152092904 
1069         NO_ID            0.8            1.2              5            400       29000000             50            100     1.11111111     91145.8333  0.00187729401 
1070         NO_ID              1            1.2              5            400       29000000             50            100     1.38888889     66666.6667  0.00122947971 
1071         NO_ID            1.2            1.2              5            400       29000000             50            100     1.66666667     52083.3333 0.000929612658 
1072         NO_ID            0.8            0.8              6            400       29000000             50            100    0.888888889      175781.25  0.00813225153 
1073         NO_ID              1            0.8              6            400       29000000             50            100     1.11111111         131250  0.00610963669 
1074         NO_ID            1.2            0.8              6            400       29000000             50            100     1.33333333     104166.667  0.00496742697 
1075         NO_ID            0.8              1              6            400       29000000             50            100     1.11111111         121875  0.00472591719 
1076         NO_ID              1              1              6            400       29000000             50            100     1.38888889          90000  0.00333097023 
1077         NO_ID            1.2              1              6            400       29000000             50            100     1.66666667     70833.3333  0.00262816538 
1078         NO_ID            0.8            1.2              6            400       29000000             50            100     1.33333333     91145.8333  0.00324396406 
1079         NO_ID              1            1.2              6            400       29000000             50            100     1.66666667     66666.6667  0.00212454094 
1080         NO_ID            1.2            1.2              6            400       29000000             50            100              2     52083.3333  0.00160637067 
1081         NO_ID            0.8            0.8              4            500       29000000             50            100    0.740740741      175781.25  0.00240955601 
1082         NO_ID              1            0.8              4            500       29000000             50            100    0.925925926         131250  0.00181026272 
1083         NO_ID            1.2            0.8              4            500       29000000             50            100     1.11111111     104166.667  0.00147183021 
1084         NO_ID            0.8              1              4            500       29000000             50            100    0.925925926         121875  0.00140027176 
1085         NO_ID              1              1              4            500       29000000             50            100     1.15740741          90000 0.000986954142 
1086         NO_ID            1.2              1              4            500       29000000             50            100     1.38888889     70833.3333 0.000778715668 
1087         NO_ID            0.8            1.2              4            500       29000000             50            100     1.11111111     91145.8333 0.000961174535 
1088         NO_ID              1            1.2              4            500       29000000             50            100     1.38888889     66666.6667 0.000629493611 
1089         NO_ID            1.2            1.2              4            500       29000000             50            100     1.66666667     52083.3333 0.000475961681 
1090         NO_ID            0.8            0.8              5            500       29000000             50            100    0.925925926      175781.25  0.00470616408 
1091         NO_ID              1            0.8              5            500       29000000             50            100     1.15740741         131250  0.00353566938 
1092         NO_ID            1.2            0.8              5            500       29000000             50            100     1.38888889     104166.667  0.00287466839 
1093         NO_ID            0.8              1              5            500       29000000             50            100     1.15740741         121875  0.00273490578 
1094         NO_ID              1              1              5            500       29000000             50            100     1.44675926          90000  0.00192764481 
1095         NO_ID            1.2              1              5            500       29000000             50            100     1.73611111     70833.3333  0.00152092904 
1096         NO_ID            0.8            1.2              5            500       29000000             50            100     1.38888889     91145.8333  0.00187729401 
1097         NO_ID              1            1.2              5            500       29000000             50            100     1.73611111     66666.6667  0.00122947971 
1098         NO_ID            1.2            1.2              5            500       29000000             50            100     2.08333333     52083.3333 0.000929612658 
1099         NO_ID            0.8            0.8              6            500       29000000             50            100     1.11111111      175781.25  0.00813225153 
1100         NO_ID              1            0.8              6            500       29000000             50            100     1.38888889         131250  0.00610963669 
1101         NO_ID            1.2            0.8              6            500       29000000             50            100     1.66666667     104166.667  0.00496742697 
1102         NO_ID            0.8              1              6            500       29000000             50            100     1.38888889         121875  0.00472591719 
1103         NO_ID              1              1              6            500       29000000             50            100     1.73611111          90000  0.00333097023 
1104         NO_ID            1.2              1              6            500       29000000             50            100     2.08333333     70833.3333  0.00262816538 
1105         NO_ID            0.8            1.2              6            500       29000000             50            100     1.66666667     91145.8333  0.00324396406 
1106         NO_ID              1            1.2              6            500       29000000             50            100     2.08333333     66666.6667  0.00212454094 
1107         NO_ID            1.2            1.2              6            500       29000000             50            100            2.5     52083.3333  0.00160637067 
1108         NO_ID            0.8            0.8              4            600       29000000             50            100    0.888888889      175781.25  0.00240955601 
1109         NO_ID              1            0.8              4            600       29000000             50            100     1.11111111         131250  0.00181026272 
1110         NO_ID            1.2            0.8              4            600       29000000             50            100     1.33333333     104166.667  0.00147183021 
1111         NO_ID            0.8              1              4            600       29000000             50            100     1.11111111         121875  0.00140027176 
1112         NO_ID              1              1              4            600       29000000             50            100     1.38888889          90000 0.000986954142 
1113         NO_ID            1.2              1              4            600       29000000             50            100     1.66666667     70833.3333 0.000778715668 
1114         NO_ID            0.8            1.2              4            600       29000000             50            100     1.33333333     91145.8333 0.000961174535 
1115         NO_ID              1            1.2              4            600       29000000             50            100     1.66666667     66666.6667 0.000629493611 
1116         NO_ID            1.2            1.2              4            600       29000000             50            100              2     52083.3333 0.000475961681 
1117         NO_ID            0.8            0.8              5            600       29000000             50            100     1.11111111      175781.25  0.00470616408 
1118         NO_ID              1            0.8              5            600       29000000             50            100     1.38888889         131250  0.00353566938 
1119         NO_ID            1.2            0.8              5            600       29000000             50            100     1.66666667     104166.667  0.00287466839 
1120         NO_ID            0.8              1              5            600       29000000             50            100     1.38888889         121875  0.00273490578 
1121         NO_ID              1              1              5            600       29000000             50            100     1.73611111          90000  0.00192764481 
1122         NO_ID            1.2              1              5            600       29000000             50            100     2.08333333     70833.3333  0.00152092904 
1123         NO_ID            0.8            1.2              5            600       29000000             50            100     1.66666667     91145.8333  0.00187729401 
1124         NO_ID              1            1.2              5            600       29000000             50            100     2.08333333     66666.6667  0.00122947971 
1125         NO_ID            1.2            1.2              5            600       29000000             50            100            2.5     52083.3333 0.000929612658 
1126         NO_ID            0.8            0.8              6            600       29000000             50            100     1.33333333      175781.25  0.00813225153 
1127         NO_ID              1            0.8              6            600       29000000             50            100     1.66666667         131250  0.00610963669 
1128         NO_ID            1.2            0.8              6            600       29000000             50            100              2     104166.667  0.00496742697 
1129         NO_ID            0.8              1              6            600       29000000             50            100     1.66666667         121875  0.00472591719 
1130         NO_ID              1              1              6            600       29000000             50            100     2.08333333          90000  0.00333097023 
1131         NO_ID            1.2              1              6            600       29000000             50            100            2.5     70833.3333  0.00262816538 
1132         NO_ID            0.8            1.2              6            600       29000000             50            100              2     91145.8333  0.00324396406 
1133         NO_ID              1            1.2              6            600       29000000             50            100            2.5     66666.6667  0.00212454094 
1134         NO_ID            1.2            1.2              6            600       29000000             50            100              3     52083.3333  0.00160637067 
1135         NO_ID            0.8            0.8              4            400       35000000             50            100    0.592592593      175781.25  0.00199648927 
1136         NO_ID              1            0.8              4            400       35000000             50            100    0.740740741         131250  0.00149993197 
1137         NO_ID            1.2            0.8              4            400       35000000             50            100    0.888888889     104166.667  0.00121951646 
1138         NO_ID            0.8              1              4            400       35000000             50            100    0.740740741         121875  0.00116022517 
1139         NO_ID              1              1              4            400       35000000             50            100    0.925925926          90000 0.000817762003 
1140         NO_ID            1.2              1              4            400       35000000             50            100     1.11111111     70833.3333 0.000645221554 
1141         NO_ID            0.8            1.2              4            400       35000000             50            100    0.888888889     91145.8333 0.000796401758 
1142         NO_ID              1            1.2              4            400       35000000             50            100     1.11111111     66666.6667 0.000521580421 
1143         NO_ID            1.2            1.2              4            400       35000000             50            100     1.33333333     52083.3333  0.00039436825 
1144         NO_ID            0.8            0.8              5            400       35000000             50            100    0.740740741      175781.25   0.0038993931 
1145         NO_ID              1            0.8              5            400       35000000             50            100    0.925925926         131250  0.00292955463 
1146         NO_ID            1.2            0.8              5            400       35000000             50            100     1.11111111     104166.667  0.00238186809 
1147         NO_ID            0.8              1              5            400       35000000             50            100    0.925925926         121875  0.00226606479 
1148         NO_ID              1              1              5            400       35000000             50            100     1.15740741          90000  0.00159719141 
1149         NO_ID            1.2              1              5            400       35000000             50            100     1.38888889     70833.3333  0.00126019835 
1150         NO_ID            0.8            1.2              5            400       35000000             50            100     1.11111111     91145.8333  0.00155547218 
1151         NO_ID              1            1.2              5            400       35000000             50            100     1.38888889     66666.6667  0.00101871176 
1152         NO_ID            1.2            1.2              5            400       35000000             50            100     1.66666667     52083.3333 0.000770250488 
1153         NO_ID            0.8            0.8              6            400       35000000             50            100    0.888888889      175781.25  0.00673815127 
1154         NO_ID              1            0.8              6            400       35000000             50            100     1.11111111         131250   0.0050622704 
1155         NO_ID            1.2            0.8              6            400       35000000             50            100     1.33333333     104166.667  0.00411586806 
1156         NO_ID            0.8              1              6            400       35000000             50            100     1.11111111         121875  0.00391575995 
1157         NO_ID              1              1              6            400       35000000             50            100     1.38888889          90000  0.00275994676 
1158         NO_ID            1.2              1              6            400       35000000             50            100     1.66666667     70833.3333  0.00217762274 
1159         NO_ID            0.8            1.2              6            400       35000000             50            100     1.33333333     91145.8333  0.00268785593 
1160         NO_ID              1            1.2              6            400       35000000             50            100     1.66666667     66666.6667  0.00176033392 
1161         NO_ID            1.2            1.2              6            400       35000000             50            100              2     52083.3333  0.00133099284 
1162         NO_ID            0.8            0.8              4            500       35000000             50            100    0.740740741      175781.25  0.00199648927 
1163         NO_ID              1            0.8              4            500       35000000             50            100    0.925925926         131250  0.00149993197 
1164         NO_ID            1.2            0.8              4            500       35000000             50            100     1.11111111     104166.667  0.00121951646 
1165         NO_ID            0.8              1              4            500       35000000             50            100    0.925925926         121875  0.00116022517 
1166         NO_ID              1              1              4            500       35000000             50            100     1.15740741          90000 0.000817762003 
1167         NO_ID            1.2              1              4            500       35000000             50            100     1.38888889     70833.3333 0.000645221554 
1168         NO_ID            0.8            1.2              4            500       35000000             50            100     1.11111111     91145.8333 0.000796401758 
1169         NO_ID              1            1.2              4            500       35000000             50            100     1.38888889     66666.6667 0.000521580421 
1170         NO_ID            1.2            1.2              4            500       35000000             50            100     1.66666667     52083.3333  0.00039436825 
1171         NO_ID            0.8            0.8              5            500       35000000             50            100    0.925925926      175781.25   0.0038993931 
1172         NO_ID              1            0.8              5            500       35000000             50            100     1.15740741         131250  0.00292955463 
1173         NO_ID            1.2            0.8              5            500       35000000             50            100     1.38888889     104166.667  0.00238186809 
1174         NO_ID            0.8              1              5            500       35000000             50            100     1.15740741         121875  0.00226606479 
1175         NO_ID              1              1              5            500       35000000             50            100     1.44675926          90000  0.00159719141 
1176         NO_ID            1.2              1              5            500       35000000             50            100     1.73611111     70833.3333  0.00126019835 
1177         NO_ID            0.8            1.2              5            500       35000000             50            100     1.38888889     91145.8333  0.00155547218 
1178         NO_ID              1            1.2              5            500       35000000             50            100     1.73611111     66666.6667  0.00101871176 
1179         NO_ID            1.2            1.2              5            500       35000000             50            100     2.08333333     52083.3333 0.000770250488 
1180         NO_ID            0.8            0.8              6            500       35000000             50            100     1.11111111      175781.25  0.00673815127 
1181         NO_ID              1            0.8              6            500       35000000             50            100     1.38888889         131250   0.0050622704 
1182         NO_ID            1.2            0.8              6            500       35000000             50            100     1.66666667     104166.667  0.00411586806 
1183         NO_ID            0.8              1              6            500       35000000             50            100     1.38888889         121875  0.00391575995 
1184         NO_ID              1              1              6            500       35000000             50            100     1.73611111          90000  0.00275994676 
1185         NO_ID            1.2              1              6            500       35000000             50            100     2.08333333     70833.3333  0.00217762274 
1186         NO_ID            0.8            1.2              6            500       35000000             50            100     1.66666667     91145.8333  0.00268785593 
1187         NO_ID              1            1.2              6            500       35000000             50            100     2.08333333     66666.6667  0.00176033392 
1188         NO_ID            1.2            1.2              6            500       35000000             50            100            2.5     52083.3333  0.00133099284 
1189         NO_ID            0.8            0.8              4            600       35000000             50            100    0.888888889      175781.25  0.00199648927 
1190         NO_ID              1            0.8              4            600       35000000             50            100     1.11111111         131250  0.00149993197 
1191         NO_ID            1.2            0.8              4            600       35000000             50            100     1.33333333     104166.667  0.00121951646 
1192         NO_ID            0.8              1              4            600       35000000             50            100     1.11111111         121875  0.00116022517 
1193         NO_ID              1              1              4            600       35000000             50            100     1.38888889          90000 0.000817762003 
1194         NO_ID            1.2              1              4            600       35000000             50            100     1.66666667     70833.3333 0.000645221554 
1195         NO_ID            0.8            1.2              4            600       35000000             50            100     1.33333333     91145.8333 0.000796401758 
1196         NO_ID              1            1.2              4            600       35000000             50            100     1.66666667     66666.6667 0.000521580421 
1197         NO_ID            1.2            1.2              4            600       35000000             50            100              2     52083.3333  0.00039436825 
1198         NO_ID            0.8            0.8              5            600       35000000             50            100     1.11111111      175781.25   0.0038993931 
1199         NO_ID              1            0.8              5            600       35000000             50            100     1.38888889         131250  0.00292955463 
1200         NO_ID            1.2            0.8              5            600       35000000             50            100     1.66666667     104166.667  0.00238186809 
1201         NO_ID            0.8              1              5            600       35000000             50            100     1.38888889         121875  0.00226606479 
1202         NO_ID              1              1              5            600       35000000             50            100     1.73611111          90000  0.00159719141 
1203         NO_ID            1.2              1              5            600       35000000             50            100     2.08333333     70833.3333  0.00126019835 
1204         NO_ID            0.8            1.2              5            600       35000000             50            100     1.66666667     91145.8333  0.00155547218 
1205         NO_ID              1            1.2              5            600       35000000             50            100     2.08333333     66666.6667  0.00101871176 
1206         NO_ID            1.2            1.2              5            600       35000000             50            100            2.5     52083.3333 0.000770250488 
1207         NO_ID            0.8            0.8              6            600       35000000             50            100     1.33333333      175781.25  0.00673815127 
1208         NO_ID              1            0.8              6            600       35000000             50            100     1.66666667         131250   0.0050622704 
1209         NO_ID            1.2            0.8              6            600       35000000             50            100              2     104166.667  0.00411586806 
1210         NO_ID            0.8              1              6            600       35000000             50            100     1.66666667         121875  0.00391575995 
1211         NO_ID              1              1              6            600       35000000             50            100     2.08333333          90000  0.00275994676 
1212         NO_ID            1.2              1              6            600       35000000             50            100            2.5     70833.3333  0.00217762274 
1213         NO_ID            0.8            1.2              6            600       35000000             50            100              2     91145.8333  0.00268785593 
1214         NO_ID              1            1.2              6            600       35000000             50            100            2.5     66666.6667  0.00176033392 
1215         NO_ID            1.2            1.2              6            600       35000000             50            100              3     52083.3333  0.00133099284 
1216         NO_ID            0.8            0.8              4            400       23000000             60            100    0.592592593         187500   0.0031689956 
1217         NO_ID              1            0.8              4            400       23000000             60            100    0.740740741         138750  0.00232868201 
1218         NO_ID            1.2            0.8              4            400       23000000             60            100    0.888888889         109375  0.00187490033 
1219         NO_ID            0.8              1              4            400       23000000             60            100    0.740740741         131250  0.00190710541 
1220         NO_ID              1              1              4            400       23000000             60            100    0.925925926          96000   0.0012980206 
1221         NO_ID            1.2              1              4            400       23000000             60            100     1.11111111          75000  0.00100483092 
1222         NO_ID            0.8            1.2              4            400       23000000             60            100    0.888888889     98958.3333  0.00135268097 
1223         NO_ID              1            1.2              4            400       23000000             60            100     1.11111111     71666.6667 0.000851240325 
1224         NO_ID            1.2            1.2              4            400       23000000             60            100     1.33333333     55555.5556 0.000625974439 
1225         NO_ID            0.8            0.8              5            400       23000000             60            100    0.740740741         187500  0.00618944452 
1226         NO_ID              1            0.8              5            400       23000000             60            100    0.925925926         138750  0.00454820706 
1227         NO_ID            1.2            0.8              5            400       23000000             60            100     1.11111111         109375   0.0036619147 
1228         NO_ID            0.8              1              5            400       23000000             60            100    0.925925926         131250  0.00372481525 
1229         NO_ID              1              1              5            400       23000000             60            100     1.15740741          96000  0.00253519648 
1230         NO_ID            1.2              1              5            400       23000000             60            100     1.38888889          75000  0.00196256039 
1231         NO_ID            0.8            1.2              5            400       23000000             60            100     1.11111111     98958.3333  0.00264195501 
1232         NO_ID              1            1.2              5            400       23000000             60            100     1.38888889     71666.6667  0.00166257876 
1233         NO_ID            1.2            1.2              5            400       23000000             60            100     1.66666667     55555.5556  0.00122260633 
1234         NO_ID            0.8            0.8              6            400       23000000             60            100    0.888888889         187500   0.0106953601 
1235         NO_ID              1            0.8              6            400       23000000             60            100     1.11111111         138750   0.0078593018 
1236         NO_ID            1.2            0.8              6            400       23000000             60            100     1.33333333         109375   0.0063277886 
1237         NO_ID            0.8              1              6            400       23000000             60            100     1.11111111         131250  0.00643648075 
1238         NO_ID              1              1              6            400       23000000             60            100     1.38888889          96000  0.00438081951 
1239         NO_ID            1.2              1              6            400       23000000             60            100     1.66666667          75000  0.00339130435 
1240         NO_ID            0.8            1.2              6            400       23000000             60            100     1.33333333     98958.3333  0.00456529827 
1241         NO_ID              1            1.2              6            400       23000000             60            100     1.66666667     71666.6667   0.0028729361 
1242         NO_ID            1.2            1.2              6            400       23000000             60            100              2     55555.5556  0.00211266373 
1243         NO_ID            0.8            0.8              4            500       23000000             60            100    0.740740741         187500   0.0031689956 
1244         NO_ID              1            0.8              4            500       23000000             60            100    0.925925926         138750  0.00232868201 
1245         NO_ID            1.2            0.8              4            500       23000000             60            100     1.11111111         109375  0.00187490033 
1246         NO_ID            0.8              1              4            500       23000000             60            100    0.925925926         131250  0.00190710541 
1247         NO_ID              1              1              4            500       23000000             60            100     1.15740741          96000   0.0012980206 
1248         NO_ID            1.2              1              4            500       23000000             60            100     1.38888889          75000  0.00100483092 
1249         NO_ID            0.8            1.2              4            500       23000000             60            100     1.11111111     98958.3333  0.00135268097 
1250         NO_ID              1            1.2              4            500       23000000             60            100     1.38888889     71666.6667 0.000851240325 
1251         NO_ID            1.2            1.2              4            500       23000000             60            100     1.66666667     55555.5556 0.000625974439 
1252         NO_ID            0.8            0.8              5            500       23000000             60            100    0.925925926         187500  0.00618944452 
1253         NO_ID              1            0.8              5            500       23000000             60            100     1.15740741         138750  0.00454820706 
1254         NO_ID            1.2            0.8              5            500       23000000             60            100     1.38888889         109375   0.0036619147 
1255         NO_ID            0.8              1              5            500       23000000             60            100     1.15740741         131250  0.00372481525 
1256         NO_ID              1              1              5            500       23000000             60            100     1.44675926          96000  0.00253519648 
1257         NO_ID            1.2              1              5            500       23000000             60            100     1.73611111          75000  0.00196256039 
1258         NO_ID            0.8            1.2              5            500       23000000             60            100     1.38888889     98958.3333  0.00264195501 
1259         NO_ID              1            1.2              5            500       23000000             60            100     1.73611111     71666.6667  0.00166257876 
1260         NO_ID            1.2            1.2              5            500       23000000             60            100     2.08333333     55555.5556  0.00122260633 
1261         NO_ID            0.8            0.8              6            500       23000000             60            100     1.11111111         187500   0.0106953601 
1262         NO_ID              1            0.8              6            500       23000000             60            100     1.38888889         138750   0.0078593018 
1263         NO_ID            1.2            0.8              6            500       23000000             60            100     1.66666667         109375   0.0063277886 
1264         NO_ID            0.8              1              6            500       23000000             60            100     1.38888889         131250  0.00643648075 
1265         NO_ID              1              1              6            500       23000000             60            100     1.73611111          96000  0.00438081951 
1266         NO_ID            1.2              1              6            500       23000000             60            100     2.08333333          75000  0.00339130435 
1267         NO_ID            0.8            1.2              6            500       23000000             60            100     1.66666667     98958.3333  0.00456529827 
1268         NO_ID              1            1.2              6            500       23000000             60            100     2.08333333     71666.6667   0.0028729361 
1269         NO_ID            1.2            1.2              6            500       23000000             60            100            2.5     55555.5556  0.00211266373 
1270         NO_ID            0.8            0.8              4            600       23000000             60            100    0.888888889         187500   0.0031689956 
1271         NO_ID              1            0.8              4            600       23000000             60            100     1.11111111         138750  0.00232868201 
1272         NO_ID            1.2            0.8              4            600       23000000             60            100     1.33333333         109375  0.00187490033 
1273         NO_ID            0.8              1              4            600       23000000             60            100     1.11111111         131250  0.00190710541 
1274         NO_ID              1              1              4            600       23000000             60            100     1.38888889          96000   0.0012980206 
1275         NO_ID            1.2              1              4            600       23000000             60            100     1.66666667          75000  0.00100483092 
1276         NO_ID            0.8            1.2              4            600       23000000             60            100     1.33333333     98958.3333  0.00135268097 
1277         NO_ID              1            1.2              4            600       23000000             60            100     1.66666667     71666.6667 0.000851240325 
1278         NO_ID            1.2            1.2              4            600       23000000             60            100              2     55555.5556 0.000625974439 
1279         NO_ID            0.8            0.8              5            600       23000000             60            100     1.11111111         187500  0.00618944452 
1280         NO_ID              1            0.8              5            600       23000000             60            100     1.38888889         138750  0.00454820706 
1281         NO_ID            1.2            0.8              5            600       23000000             60            100     1.66666667         109375   0.0036619147 
1282         NO_ID            0.8              1              5            600       23000000             60            100     1.38888889         131250  0.00372481525 
1283         NO_ID              1              1              5            600       23000000             60            100     1.73611111          96000  0.00253519648 
1284         NO_ID            1.2              1              5            600       23000000             60            100     2.08333333          75000  0.00196256039 
1285         NO_ID            0.8            1.2              5            600       23000000             60            100     1.66666667     98958.3333  0.00264195501 
1286         NO_ID              1            1.2              5            600       23000000             60            100     2.08333333     71666.6667  0.00166257876 
1287         NO_ID            1.2            1.2              5            600       23000000             60            100            2.5     55555.5556  0.00122260633 
1288         NO_ID            0.8            0.8              6            600       23000000             60            100     1.33333333         187500   0.0106953601 
1289         NO_ID              1            0.8              6            600       23000000             60            100     1.66666667         138750   0.0078593018 
1290         NO_ID            1.2            0.8              6            600       23000000             60            100              2         109375   0.0063277886 
1291         NO_ID            0.8              1              6            600       23000000             60            100     1.66666667         131250  0.00643648075 
1292         NO_ID              1              1              6            600       23000000             60            100     2.08333333          96000  0.00438081951 
1293         NO_ID            1.2              1              6            600       23000000             60            100            2.5          75000  0.00339130435 
1294         NO_ID            0.8            1.2              6            600       23000000             60            100              2     98958.3333  0.00456529827 
1295         NO_ID              1            1.2              6            600       23000000             60            100            2.5     71666.6667   0.0028729361 
1296         NO_ID            1.2            1.2              6            600       23000000             60            100              3     55555.5556  0.00211266373 
